"","region","species_name","species_qualified","streamid","POP_ID","stream_name_pse","GFE_ID","indicator_nuseds","latitude","longitude","year","stream_observed_count","source_id","POP_ID_pk","indicator_lgl","indicator"
"162","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1974,750,"NuSEDS_20251103",41348,NA,"Y"
"163","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1975,400,"NuSEDS_20251103",41348,NA,"Y"
"164","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1976,25,"NuSEDS_20251103",41348,NA,"Y"
"165","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1977,2000,"NuSEDS_20251103",41348,NA,"Y"
"166","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1978,3500,"NuSEDS_20251103",41348,NA,"Y"
"167","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1979,803,"NuSEDS_20251103",41348,NA,"Y"
"168","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1980,750,"NuSEDS_20251103",41348,NA,"Y"
"169","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1981,560,"NuSEDS_20251103",41348,NA,"Y"
"170","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1982,1000,"NuSEDS_20251103",41348,NA,"Y"
"171","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1983,1500,"NuSEDS_20251103",41348,NA,"Y"
"172","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1984,1500,"NuSEDS_20251103",41348,NA,"Y"
"173","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1985,1500,"NuSEDS_20251103",41348,NA,"Y"
"174","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1986,1900,"NuSEDS_20251103",41348,NA,"Y"
"175","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1987,600,"NuSEDS_20251103",41348,NA,"Y"
"176","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1988,1000,"NuSEDS_20251103",41348,NA,"Y"
"177","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1989,1000,"NuSEDS_20251103",41348,NA,"Y"
"178","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1990,1952,"NuSEDS_20251103",41348,NA,"Y"
"179","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1991,1000,"NuSEDS_20251103",41348,NA,"Y"
"180","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1992,2500,"NuSEDS_20251103",41348,NA,"Y"
"181","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1993,1700,"NuSEDS_20251103",41348,NA,"Y"
"182","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1994,3500,"NuSEDS_20251103",41348,NA,"Y"
"183","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1995,750,"NuSEDS_20251103",41348,NA,"Y"
"184","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1996,1002,"NuSEDS_20251103",41348,NA,"Y"
"185","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1997,1874,"NuSEDS_20251103",41348,NA,"Y"
"186","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,1998,3880,"NuSEDS_20251103",41348,NA,"Y"
"187","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,2001,250,"NuSEDS_20251103",41348,NA,"Y"
"188","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,2005,1004,"NuSEDS_20251103",41348,NA,"Y"
"189","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,2011,1000,"NuSEDS_20251103",41348,NA,"Y"
"190","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,2012,982,"NuSEDS_20251103",41348,NA,"Y"
"191","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,2013,1793,"NuSEDS_20251103",41348,NA,"Y"
"192","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,2015,892,"NuSEDS_20251103",41348,NA,"Y"
"193","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,2016,2521,"NuSEDS_20251103",41348,NA,"Y"
"194","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,2018,1556,"NuSEDS_20251103",41348,NA,"Y"
"195","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,2019,1779,"NuSEDS_20251103",41348,NA,"Y"
"196","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,2020,8076,"NuSEDS_20251103",41348,NA,"Y"
"197","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,2021,5027,"NuSEDS_20251103",41348,NA,"Y"
"198","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,2022,8519,"NuSEDS_20251103",41348,NA,"Y"
"199","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,2023,12068,"NuSEDS_20251103",41348,NA,"Y"
"200","West Vancouver Island","Chinook","CK",1505,41348,"GOLD RIVER",1358,"Y",49.68114958,-126.1125545,2024,8596,"NuSEDS_20251103",41348,NA,"Y"
"201","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1953,750,"NuSEDS_20251103",41863,NA,"Y"
"202","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1954,750,"NuSEDS_20251103",41863,NA,"Y"
"203","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1955,750,"NuSEDS_20251103",41863,NA,"Y"
"204","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1956,400,"NuSEDS_20251103",41863,NA,"Y"
"205","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1957,750,"NuSEDS_20251103",41863,NA,"Y"
"206","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1958,200,"NuSEDS_20251103",41863,NA,"Y"
"207","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1959,75,"NuSEDS_20251103",41863,NA,"Y"
"208","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1960,75,"NuSEDS_20251103",41863,NA,"Y"
"209","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1961,200,"NuSEDS_20251103",41863,NA,"Y"
"210","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1962,400,"NuSEDS_20251103",41863,NA,"Y"
"211","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1963,400,"NuSEDS_20251103",41863,NA,"Y"
"212","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1964,1500,"NuSEDS_20251103",41863,NA,"Y"
"213","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1965,400,"NuSEDS_20251103",41863,NA,"Y"
"214","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1966,3500,"NuSEDS_20251103",41863,NA,"Y"
"215","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1967,400,"NuSEDS_20251103",41863,NA,"Y"
"216","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1968,750,"NuSEDS_20251103",41863,NA,"Y"
"217","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1969,750,"NuSEDS_20251103",41863,NA,"Y"
"218","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1970,750,"NuSEDS_20251103",41863,NA,"Y"
"219","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1971,750,"NuSEDS_20251103",41863,NA,"Y"
"220","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1972,300,"NuSEDS_20251103",41863,NA,"Y"
"221","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1973,1500,"NuSEDS_20251103",41863,NA,"Y"
"222","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1974,200,"NuSEDS_20251103",41863,NA,"Y"
"223","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1975,75,"NuSEDS_20251103",41863,NA,"Y"
"224","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1976,25,"NuSEDS_20251103",41863,NA,"Y"
"225","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1977,75,"NuSEDS_20251103",41863,NA,"Y"
"226","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1978,50,"NuSEDS_20251103",41863,NA,"Y"
"227","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1979,60,"NuSEDS_20251103",41863,NA,"Y"
"228","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1981,100,"NuSEDS_20251103",41863,NA,"Y"
"229","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1983,300,"NuSEDS_20251103",41863,NA,"Y"
"230","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1984,400,"NuSEDS_20251103",41863,NA,"Y"
"231","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1985,300,"NuSEDS_20251103",41863,NA,"Y"
"232","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1986,100,"NuSEDS_20251103",41863,NA,"Y"
"233","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1987,100,"NuSEDS_20251103",41863,NA,"Y"
"234","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1989,30,"NuSEDS_20251103",41863,NA,"Y"
"235","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1990,10,"NuSEDS_20251103",41863,NA,"Y"
"236","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1991,20,"NuSEDS_20251103",41863,NA,"Y"
"237","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1993,20,"NuSEDS_20251103",41863,NA,"Y"
"238","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1994,150,"NuSEDS_20251103",41863,NA,"Y"
"239","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1995,304,"NuSEDS_20251103",41863,NA,"Y"
"240","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1996,387,"NuSEDS_20251103",41863,NA,"Y"
"241","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1997,795,"NuSEDS_20251103",41863,NA,"Y"
"242","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1998,855,"NuSEDS_20251103",41863,NA,"Y"
"243","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,1999,499,"NuSEDS_20251103",41863,NA,"Y"
"244","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2000,122,"NuSEDS_20251103",41863,NA,"Y"
"245","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2001,468,"NuSEDS_20251103",41863,NA,"Y"
"246","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2002,352,"NuSEDS_20251103",41863,NA,"Y"
"247","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2003,600,"NuSEDS_20251103",41863,NA,"Y"
"248","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2004,471,"NuSEDS_20251103",41863,NA,"Y"
"249","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2005,595,"NuSEDS_20251103",41863,NA,"Y"
"250","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2006,578,"NuSEDS_20251103",41863,NA,"Y"
"251","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2007,289,"NuSEDS_20251103",41863,NA,"Y"
"252","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2008,291,"NuSEDS_20251103",41863,NA,"Y"
"253","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2009,600,"NuSEDS_20251103",41863,NA,"Y"
"254","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2010,235,"NuSEDS_20251103",41863,NA,"Y"
"255","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2011,352,"NuSEDS_20251103",41863,NA,"Y"
"256","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2012,262,"NuSEDS_20251103",41863,NA,"Y"
"257","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2013,256,"NuSEDS_20251103",41863,NA,"Y"
"258","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2014,235,"NuSEDS_20251103",41863,NA,"Y"
"259","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2015,405,"NuSEDS_20251103",41863,NA,"Y"
"260","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2016,423,"NuSEDS_20251103",41863,NA,"Y"
"261","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2017,671,"NuSEDS_20251103",41863,NA,"Y"
"262","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2018,455,"NuSEDS_20251103",41863,NA,"Y"
"263","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2019,315,"NuSEDS_20251103",41863,NA,"Y"
"264","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2020,404,"NuSEDS_20251103",41863,NA,"Y"
"265","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2021,571,"NuSEDS_20251103",41863,NA,"Y"
"266","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2022,798,"NuSEDS_20251103",41863,NA,"Y"
"267","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2023,407,"NuSEDS_20251103",41863,NA,"Y"
"268","West Vancouver Island","Chinook","CK",1540,41863,"KAOUK RIVER",1412,"Y",50.0635084,-127.0985149,2024,310,"NuSEDS_20251103",41863,NA,"Y"
"269","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1953,200,"NuSEDS_20251103",41498,NA,"Y"
"270","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1954,250,"NuSEDS_20251103",41498,NA,"Y"
"271","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1955,200,"NuSEDS_20251103",41498,NA,"Y"
"272","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1956,25,"NuSEDS_20251103",41498,NA,"Y"
"273","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1957,25,"NuSEDS_20251103",41498,NA,"Y"
"274","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1958,25,"NuSEDS_20251103",41498,NA,"Y"
"275","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1959,25,"NuSEDS_20251103",41498,NA,"Y"
"276","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1960,25,"NuSEDS_20251103",41498,NA,"Y"
"277","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1961,75,"NuSEDS_20251103",41498,NA,"Y"
"278","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1962,75,"NuSEDS_20251103",41498,NA,"Y"
"279","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1963,400,"NuSEDS_20251103",41498,NA,"Y"
"280","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1964,750,"NuSEDS_20251103",41498,NA,"Y"
"281","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1965,750,"NuSEDS_20251103",41498,NA,"Y"
"282","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1966,400,"NuSEDS_20251103",41498,NA,"Y"
"283","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1967,75,"NuSEDS_20251103",41498,NA,"Y"
"284","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1968,75,"NuSEDS_20251103",41498,NA,"Y"
"285","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1969,200,"NuSEDS_20251103",41498,NA,"Y"
"286","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1970,75,"NuSEDS_20251103",41498,NA,"Y"
"287","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1971,200,"NuSEDS_20251103",41498,NA,"Y"
"288","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1972,120,"NuSEDS_20251103",41498,NA,"Y"
"289","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1973,750,"NuSEDS_20251103",41498,NA,"Y"
"290","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1974,1500,"NuSEDS_20251103",41498,NA,"Y"
"291","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1975,200,"NuSEDS_20251103",41498,NA,"Y"
"292","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1976,25,"NuSEDS_20251103",41498,NA,"Y"
"293","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1977,70,"NuSEDS_20251103",41498,NA,"Y"
"294","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1978,60,"NuSEDS_20251103",41498,NA,"Y"
"295","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1979,200,"NuSEDS_20251103",41498,NA,"Y"
"296","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1980,400,"NuSEDS_20251103",41498,NA,"Y"
"297","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1982,15,"NuSEDS_20251103",41498,NA,"Y"
"298","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1983,50,"NuSEDS_20251103",41498,NA,"Y"
"299","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1984,195,"NuSEDS_20251103",41498,NA,"Y"
"300","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1985,100,"NuSEDS_20251103",41498,NA,"Y"
"301","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1986,190,"NuSEDS_20251103",41498,NA,"Y"
"302","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1987,125,"NuSEDS_20251103",41498,NA,"Y"
"303","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1988,300,"NuSEDS_20251103",41498,NA,"Y"
"304","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1989,500,"NuSEDS_20251103",41498,NA,"Y"
"305","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1990,450,"NuSEDS_20251103",41498,NA,"Y"
"306","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1991,300,"NuSEDS_20251103",41498,NA,"Y"
"307","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1992,350,"NuSEDS_20251103",41498,NA,"Y"
"308","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1993,500,"NuSEDS_20251103",41498,NA,"Y"
"309","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1994,300,"NuSEDS_20251103",41498,NA,"Y"
"310","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1995,487,"NuSEDS_20251103",41498,NA,"Y"
"311","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1996,732,"NuSEDS_20251103",41498,NA,"Y"
"312","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1997,525,"NuSEDS_20251103",41498,NA,"Y"
"313","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1998,381,"NuSEDS_20251103",41498,NA,"Y"
"314","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,1999,837,"NuSEDS_20251103",41498,NA,"Y"
"315","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2000,145,"NuSEDS_20251103",41498,NA,"Y"
"316","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2001,394,"NuSEDS_20251103",41498,NA,"Y"
"317","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2002,962,"NuSEDS_20251103",41498,NA,"Y"
"318","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2003,408,"NuSEDS_20251103",41498,NA,"Y"
"319","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2004,717,"NuSEDS_20251103",41498,NA,"Y"
"320","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2005,341,"NuSEDS_20251103",41498,NA,"Y"
"321","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2006,179,"NuSEDS_20251103",41498,NA,"Y"
"322","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2007,182,"NuSEDS_20251103",41498,NA,"Y"
"323","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2008,291,"NuSEDS_20251103",41498,NA,"Y"
"324","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2009,789,"NuSEDS_20251103",41498,NA,"Y"
"325","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2010,435,"NuSEDS_20251103",41498,NA,"Y"
"326","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2011,394,"NuSEDS_20251103",41498,NA,"Y"
